time,Rhout,Tout,Windsp
43975.44792,84.9,12.4,8.5
43975.45139,86.20000009,12.10000001,8.5
43975.45486,87.49999983,12.19999999,8.5
43975.45833,87.89999997,12.2,8.5
43975.46181,87.50000001,12.39999999,8.000000017
43975.46528,86.39999997,12.40000001,7
43975.46875,85.59999994,12.6,7
43975.47222,85.00000006,12.6,7
43975.47569,85.39999999,12.5,7.499999983
43975.47917,88,12.2,7.5
43975.48264,89.30000009,12.19999999,8.5
43975.48611,90.69999981,12.10000001,8.5
43975.48958,90.40000002,12.1,8.5
43975.49306,89.70000002,12.2,8.5
43975.49653,90,12.3,8
43975.5,89.90000003,12.40000001,8
43975.50347,90.19999997,12.49999999,8
43975.50694,87.3000001,12.5,8
43975.51042,87.1,12.7,8
43975.51389,86.49999995,12.80000001,7
43975.51736,85.80000009,12.89999999,7
43975.52083,84.80000007,13.09999999,7
43975.52431,83.60000004,13,7
43975.52778,83.40000007,12.9,8.1
43975.53125,85.49999991,12.80000002,8.1
43975.53472,84.60000009,12.99999998,8.1
43975.53819,84.5,13.19999999,8.1
43975.54167,82.9,13.2,8.1
43975.54514,82.39999999,13.40000001,8.1
43975.54861,82.20000003,13.49999999,8.1
43975.55208,81.90000002,13.59999999,8.1
43975.55556,82.29999999,13.6,8.1
43975.55903,80.99999999,13.89999999,7.6
43975.5625,80.59999992,13.70000001,7.6
43975.56597,79.80000008,13.79999999,7.6
43975.56944,78.90000003,13.8,7.6
43975.57292,79.4,14,7.6
43975.57639,78.59999993,13.90000001,7.6
43975.57986,77.50000015,14.09999997,7.6
43975.58333,78.09999996,14.1,7.6
43975.58681,76.80000004,14.1,8.099999983
43975.59028,76.09999999,14.2,8.6
43975.59375,75.9000001,14.10000003,8.6
43975.59722,76.8999999,14.39999997,8.6
43975.60069,76.10000003,14.3,8.6
43975.60417,76.9,14.3,8.6
43975.60764,76.20000005,14.5,8.9
43975.61111,76.89999991,14.5,8.9
43975.61458,74.60000015,14.40000001,9.19999998
43975.61806,75.59999997,14.4,9.299999997
43975.62153,75.9,14.30000001,9.3
43975.625,75.99999992,14.59999999,9.30000006
43975.62847,75.20000008,14.50000001,9.89999994
43975.63194,75.89999998,14.5,9.9
43975.63542,75.5,14.4,9.9
43975.63889,75.10000003,14.50000001,9.4
43975.64236,75.59999993,14.59999999,9.4
43975.64583,75.30000002,14.40000001,8.900000034
43975.64931,76.69999995,14.5,8.9
43975.65278,75.30000001,14.3,8.900000017
43975.65625,75.50000003,14.40000002,9.4
43975.65972,75.79999997,14.59999998,9.4
43975.66319,75.40000001,14.7,9.4
43975.66667,74.4,14.7,8.9
43975.67014,75.29999999,14.89999999,8.9
43975.67361,75.10000003,14.80000001,8.9
43975.67708,74.80000002,14.89999999,8.9
43975.68056,74.50000001,14.70000001,8.9
43975.68403,74.70000002,14.7,8.9
43975.6875,75.19999984,14.60000001,8.9
43975.69097,73.60000016,14.69999999,8.9
43975.69444,74.09999998,14.7,8.400000017
43975.69792,73.6,14.6,8.4
43975.70139,78.00000015,14.69999995,10.20000004
43975.70486,80.29999969,14.00000009,10.79999992
43975.70833,79.80000003,14.29999998,10.8
43975.71181,79.00000003,14.4,9.800000034
43975.71528,79.29999998,14.3,9.299999983
43975.71875,78.59999998,14.39999998,8.8
43975.72222,78.40000002,14.20000002,8.8
43975.72569,78.00000001,14.39999999,8.8
43975.72917,78.5,14.5,8.8
43975.73264,78.20000001,14.6,8.799999966
43975.73611,78.29999999,14.6,8.300000067
43975.73958,77.80000003,14.6,7.800000034
43975.74306,76.60000004,14.7,7.300000017
43975.74653,76.19999999,14.8,7.3
43975.75,75.89999981,14.90000003,7.3
43975.75347,74.00000019,15.19999997,7.3
43975.75694,74.19999999,15.1,7.499999993
43975.76042,74.3,15.1,7.5
43975.76389,74.20000006,14.9,7.5
43975.76736,75.09999988,14.9,7.5
43975.77083,75.39999998,15.09999999,7.5
43975.77431,74.20000004,15.1,7.5
43975.77778,74.69999995,15.3,7.5
43975.78125,73.19999998,15.29999999,7.5
43975.78472,73.00000002,15.20000001,7.5
43975.78819,73.99999997,15.1,7.5
43975.79167,73.1,15.1,7.5
43975.79514,73.30000001,15.49999997,7.5
43975.79861,73.49999997,15.00000007,7.5
43975.80208,74.09999996,14.90000001,7.999999966
43975.80556,75.09999997,15,8
43975.80903,75.49999998,15,7.499999983
43975.8125,74.90000002,14.90000002,7
43975.81597,75.09999998,15.09999998,7
43975.81944,74.60000002,15,7
43975.82292,74.1,14.8,6.5
43975.82639,74.69999995,14.99999999,6
43975.82986,73.90000011,14.90000001,6
43975.83333,73.40000003,14.99999999,6
43975.83681,74.29999997,15,6
43975.84028,73.50000002,14.9,6
43975.84375,74.09999998,14.8,6
43975.84722,73.90000002,14.8,6
43975.85069,74.09999999,14.8,6
43975.85417,74.6,14.7,6
43975.85764,74.20000011,14.79999999,5.5
43975.86111,75.79999979,14.70000001,5.5
43975.86458,76.39999996,14.60000001,5.5
43975.86806,74.80000005,14.6,5.5
43975.87153,75.99999998,14.7,5.5
43975.875,75.40000011,14.59999999,5.5
43975.87847,76.49999989,14.50000001,5.5
43975.88194,74.60000006,14.6,5.5
43975.88542,74.6,14.7,5.5
43975.88889,75.39999998,14.50000001,5.5
43975.89236,75.10000004,14.59999999,5.5
43975.89583,74.70000003,14.69999999,5.79999998
43975.89931,74.89999999,14.6,5.8
43975.90278,75.10000003,14.5,5.8
43975.90625,76.09999989,14.50000001,5.8
43975.90972,75.00000011,14.59999999,5.8
43975.91319,75.19999999,14.6,5.8
43975.91667,74.8,14.6,5.3
43975.92014,75.99999997,14.40000001,5.3
43975.92361,75.50000007,14.49999999,5.3
43975.92708,76.09999996,14.40000001,4.800000034
43975.93056,76,14.4,4.8
43975.93403,76.90000002,14.3,4.799999983
43975.9375,77.49999978,14.20000001,4.29999995
43975.94097,75.30000022,14.29999999,3.80000005
43975.94444,76.09999997,14.4,3.8
43975.94792,76,14.4,3.8
43975.95139,75.20000003,14.4,3.8
43975.95486,75.59999995,14.4,3.8
43975.95833,74.70000006,14.4,3.8
43975.96181,74.00000002,14.4,3.8
43975.96528,73.50000002,14.4,3.8
43975.96875,73.99999997,14.49999999,3.80000005
43975.97222,73.70000003,14.40000001,4.29999995
43975.97569,73.40000001,14.5,4.799999983
43975.97917,74.3,14.4,4.8
43975.98264,74.10000002,14.39999999,4.8
43975.98611,74.39999996,14.30000001,4.8
43975.98958,74.69999998,14.39999999,4.8
43975.99306,74.89999999,14.20000001,4.8
43975.99653,75.20000005,14.3,4.8
43976,76.80000032,14.19999996,4.8
43976.00347,79.99999968,13.80000004,4.8
43976.00694,80.1,13.8,4.300000017
43976.01042,79.3,13.8,4.3
43976.01389,80.2,13.9,4.3
43976.01736,80.2,13.9,4.3
43976.02083,76.60000024,13.99999999,4.3
43976.02431,78.79999993,14,4.3
43976.02778,78.1,13.9,4.3
43976.03125,78.20000006,13.99999999,4.3
43976.03472,78.79999994,13.90000001,4.3
43976.03819,78.50000001,13.9,4.3
43976.04167,80.1,13.9,4.3
43976.04514,80.20000011,13.89999999,4.3
43976.04861,81.79999979,13.70000003,4.3
43976.05208,83.2999999,13.60000001,4.3
43976.05556,83.69999999,13.6,4.3
43976.05903,81.70000002,13.8,4.3
43976.0625,82.29999996,13.7,4.3
43976.06597,81.90000004,13.7,4.3
43976.06944,81.60000001,13.8,4.3
43976.07292,80.8,13.9,4.3
43976.07639,81.00000007,13.89999999,4.3
43976.07986,82.09999985,13.80000001,4.3
43976.08333,80.80000009,13.70000001,4.3
43976.08681,80.9,13.8,4.3
43976.09028,81.7,13.7,4.3
43976.09375,81.69999994,13.7,4.3
43976.09722,81.10000006,13.7,4.3
43976.10069,82.89999994,13.6,4.3
43976.10417,82.3,13.7,4.3
43976.10764,80.90000005,13.7,4.3
43976.11111,81.59999991,13.7,4.3
43976.11458,81.69999999,13.7,4.3
43976.11806,81.7,13.7,4.3
43976.12153,81.29999999,13.8,4.3
43976.125,80.99999989,13.70000002,4.3
43976.12847,79.90000011,13.89999998,4.3
43976.13194,80.29999999,13.8,4.3
43976.13542,78.8,14,4.3
43976.13889,79.59999997,13.9,4.3
43976.14236,79.10000007,13.9,4.3
43976.14583,79.89999995,13.80000001,4.3
43976.14931,80.49999998,13.7,3.300000034
43976.15278,79.60000002,13.7,2.3
43976.15625,80.10000002,13.69999999,2.3
43976.15972,80.29999998,13.60000001,2.3
43976.16319,80.10000001,13.6,2.3
43976.16667,81.5,13.2,2.3
43976.17014,81.30000006,13.29999999,2.3
43976.17361,82.19999988,13.20000001,2.3
43976.17708,82.79999996,13.00000001,2.3
43976.18056,82.50000001,13.1,2.3
43976.18403,83.60000001,12.89999999,2.3
43976.1875,83.80000001,12.70000003,2.3
43976.19097,83.89999999,12.99999997,2.3
43976.19444,83.10000003,13,2.3
43976.19792,84.6,12.7,2.8
43976.20139,85.20000003,12.69999999,2.8
43976.20486,85.69999993,12.50000003,2.8
43976.20833,86.29999996,12.30000001,2.300000034
43976.21181,86.79999998,12.2,1.600000023
43976.21528,87.3,12,1.1
43976.21875,87.29999999,12.10000003,1.1
43976.22222,87.20000001,12.39999997,1.1
43976.22569,87.59999999,12.10000001,1.1
43976.22917,87.4,12,1.1
43976.23264,87.90000002,12.19999999,1.10000002
43976.23611,88.19999996,12.00000003,1.39999996
43976.23958,88.39999999,12,1.4
43976.24306,88.4,12,1.10000001
43976.24653,88.40000001,12.2,0.89999999
43976.25,88.6,12.1,0.6
43976.25347,88.6,12.1,0.6
43976.25694,88.20000001,12.1,0.400000007
43976.26042,87.6,12.3,0.9
43976.26389,87.39999999,12.2,0.9
43976.26736,87.30000001,12.2,0.9
43976.27083,87.00000002,12.39999999,1.399999966
43976.27431,86.20000003,12.59999999,1.4
43976.27778,85.10000001,12.79999999,1.4
43976.28125,85.30000001,12.60000001,1.39999998
43976.28472,85.39999999,12.69999999,1.20000002
43976.28819,84.20000004,12.8,1.2
43976.29167,84.3,13,1.7
43976.29514,83.7999999,13.10000001,1.700000034
43976.29861,82.3000002,13.19999999,2.199999933
43976.30208,82.20000001,13.39999999,2.2
43976.30556,82.00000001,13.4,2.2
43976.30903,80.69999999,13.6,2.2
43976.3125,80.29999998,13.6,2.2
43976.31597,80.10000002,13.6,2.2
43976.31944,79.70000001,13.7,2.2
43976.32292,79.1,13.9,2.2
43976.32639,78.5,13.90000001,2.2
43976.32986,78.5,14.09999997,2.2
43976.33333,77.70000005,14.29999999,2.2
43976.33681,75.40000008,14.49999999,2.2
43976.34028,75.1,14.5,2.2
43976.34375,75.09999982,14.40000004,2.2
43976.34722,73.30000018,14.79999996,2.2
43976.35069,73.00000001,14.99999999,2.699999983
43976.35417,71.4,15,2.7
43976.35764,70.40000005,15.29999999,2.7
43976.36111,71.19999989,15.20000001,2.7
43976.36458,72.29999993,15.00000001,2.7
43976.36806,69.50000009,15.39999999,2.7
43976.37153,69.59999996,15.20000001,2.7
43976.375,68.49999995,15.50000001,2.70000005
43976.37847,68.00000005,15.59999999,3.19999995
43976.38194,69.09999996,15.30000001,3.2
43976.38542,67.5,15.8,3.2
43976.38889,66.50000023,15.89999997,3.2
43976.39236,69.99999953,15.40000007,3.2
43976.39583,65.30000032,16.49999993,3.2
43976.39931,69.09999987,16.00000002,3.2
43976.40278,68.90000005,15.7,2.2
43976.40625,70.29999965,15.70000006,2.20000007
43976.40972,66.80000035,16.29999994,2.89999993
43976.41319,66.60000001,16.2,3.399999983
43976.41667,65.1,16.6,3.4
43976.42014,64.90000009,16.89999999,2.9
43976.42361,66.29999981,16.70000003,2.9
43976.42708,62.50000025,16.7,2.9
43976.43056,61.20000004,17.09999999,2.9
43976.43403,61.50000001,17.2,2.9
43976.4375,61.69999992,17.19999999,2.9
43976.44097,60.90000008,17.10000001,2.9
43976.44444,60.40000002,17.29999999,2.9
43976.44792,58.5,17.4,2.9
43976.45139,57.70000001,17.69999999,2.9
43976.45486,57.79999999,17.60000001,2.9
43976.45833,57.8,17.30000002,2.9
43976.46181,58.79999997,17.10000001,2.9
43976.46528,57.19999999,17.20000002,3.7
43976.46875,56.89999984,17.79999999,3.7
43976.47222,55.30000016,17.70000001,3.7
43976.47569,56.99999994,17.50000001,3.200000017
43976.47917,56.2,17.8,3.4
43976.48264,57.60000001,17.79999999,3.4
43976.48611,57.79999997,17.70000001,3.4
43976.48958,60.29999983,17.60000001,3.4
43976.49306,58.00000008,17.99999999,3.4
43976.49653,59.30000008,17.89999996,3.4
43976.5,61.69999961,16.8000001,3.400000101
43976.50347,57.80000039,17.7999999,4.399999899
43976.50694,55.70000007,17.50000001,4.4
43976.51042,54.9,18,5.2
43976.51389,57.8999998,17.50000005,5.2
43976.51736,54.9000004,18.29999989,5.2
43976.52083,55.89999993,18.00000002,5.2
43976.52431,55.30000002,18.29999999,4.200000034
43976.52778,54.80000005,17.79999999,3.700000013
43976.53125,56.20000007,17.60000006,4.1
43976.53472,56.89999993,18.19999994,4.1
43976.53819,54.50000008,17.90000001,4.1
43976.54167,55.2,17.7,5
43976.54514,54.80000012,18.39999995,5.000000087
43976.54861,56.59999976,17.70000009,6.299999826
43976.55208,55.1000001,17.40000002,6.3
43976.55556,53.80000004,18.29999997,6.3
43976.55903,53.60000008,18.3,5.799999966
43976.5625,55.99999985,18.19999997,4.79999995
43976.56597,54.50000015,17.90000003,4.30000005
43976.56944,55.69999996,18.29999999,5.49999996
43976.57292,54.2,18.4,5.5
43976.57639,54.79999999,18.3,4.999999966
43976.57986,54.60000003,18.3,4.500000067
43976.58333,52.00000017,18.3,4.5
43976.58681,54.59999991,18.10000001,4.999999983
43976.59028,55.69999994,17.60000002,5
43976.59375,53.90000004,18.20000004,5
43976.59722,54.29999996,18.59999996,5
43976.60069,51.2000001,18.40000001,5
43976.60417,52.5,18.4,4.5
43976.60764,52.99999991,18.3,4.5
43976.61111,51.60000019,18.3,4.5
43976.61458,51.50000001,18.59999998,4.5
43976.61806,54.19999991,17.80000003,4.5
43976.62153,53.79999989,18.30000001,4.5
43976.625,50.60000021,18.50000001,4.5
43976.62847,52.69999979,18.59999999,4.5
43976.63194,51.40000004,18.5,4.000000017
43976.63542,57.2,17.5,4
43976.63889,54.00000006,18.59999992,4.300000007
43976.64236,54.89999988,17.40000016,4.399999987
43976.64583,54.70000001,17.69999998,4.4
43976.64931,50.60000014,19.09999995,4.899999983
43976.65278,52.10000001,18.3,4.9
43976.65625,52.50000005,18.29999997,4.89999995
43976.65972,52.99999995,18.00000003,4.40000005
43976.66319,51.90000004,18.29999999,4.4
43976.66667,52.9,18.3,4.4
43976.67014,54.29999989,17.5,4.8
43976.67361,52.70000021,17.5,4.8
43976.67708,51.2000001,18.39999994,5.299999966
43976.68056,52.89999994,18.10000001,5.3
43976.68403,52.59999998,18.20000001,5.800000003
43976.6875,52.09999989,18.49999997,5.9
43976.69097,51.00000011,18.20000003,5.9
43976.69444,51.99999997,18.00000001,4.900000034
43976.69792,53,18,4.9
43976.70139,51.60000007,18.3,4.9
43976.70486,52.69999985,18.3,4.9
43976.70833,51.70000007,18.3,4.400000034
43976.71181,53.79999993,17.80000002,4.69999999
43976.71528,51.5,18.10000001,4.7
43976.71875,51.50000009,18.39999993,4.7
43976.72222,52.39999991,17.70000007,4.7
43976.72569,52.5,17.8,4.7
43976.72917,51.7,18,4.7
43976.73264,53.59999987,17.40000003,4.7
43976.73611,51.60000027,17.79999995,4.7
43976.73958,51.10000003,18.29999997,4.7
43976.74306,53.9999999,17.40000003,4.7
43976.74653,51.4,17.20000001,4.7
43976.75,51.40000011,17.59999999,4.7
43976.75347,52.49999989,17.50000001,4.7
43976.75694,51.60000003,17.5,4.7
43976.76042,52.7,17.4,4.2
43976.76389,54.70000002,17.00000003,3.7
43976.76736,54.99999996,17.39999995,3.7
43976.77083,53.70000009,16.60000005,3.7
43976.77431,53.7,16.79999999,3.7
43976.77778,53.60000009,16.79999999,3.700000017
43976.78125,56.30000006,16.40000005,4.2
43976.78472,56.89999994,16.89999995,4.2
43976.78819,55.70000004,16.70000001,4.2
43976.79167,56,16.9,4.2
43976.79514,56.59999995,16.70000003,4.199999966
43976.79861,55.80000011,17.09999995,3.700000067
43976.80208,56.79999993,16.90000001,3.7
43976.80556,57.69999997,16.70000001,3.200000017
43976.80903,57.10000001,16.8,3.2
43976.8125,57.50000015,16.89999999,3.2
43976.81597,58.99999985,16.80000001,3.2
43976.81944,58.70000001,16.8,3.2
43976.82292,60.2,16.3,3.2
43976.82639,61.10000004,16.59999999,3.2
43976.82986,61.69999992,16.40000003,3.2
43976.83333,62.89999992,16.4,3.2
43976.83681,63.19999999,16.4,3.2
43976.84028,64.40000003,16.3,3.199999983
43976.84375,65.29999995,16.19999998,2.7
43976.84722,64.80000005,16.00000002,2.7
43976.85069,65.19999999,16.1,2.7
43976.85417,65.9,16,2.7
43976.85764,65.80000005,16.09999998,2.7
43976.86111,66.49999991,15.80000004,2.7
43976.86458,66.79999998,15.89999999,2.7
43976.86806,66.20000002,15.8,2.7
43976.87153,66.80000002,15.8,2.699999983
43976.875,67.30000001,15.69999999,2.2
43976.87847,67.39999999,15.60000001,2.2
43976.88194,67.99999998,15.7,2.2
43976.88542,68.3,15.4,1.8
43976.88889,68.50000004,15.29999998,1.39999998
43976.89236,69.09999992,15.00000004,1.10000004
43976.89583,69.69999996,15.09999999,0.80000002
43976.89931,70.29999998,15,0.300000017
43976.90278,70.2,15,0
43976.90625,70.10000002,15.1,0
43976.90972,70.29999998,15.1,0
43976.91319,71.09999997,14.90000001,0
43976.91667,71.8,14.8,0
43976.92014,72.40000006,14.6,0
43976.92361,73.29999988,14.6,0
43976.92708,73.99999995,14.6,0
43976.93056,74.49999998,14.5,0
43976.93403,74.19999998,14.4,0
43976.9375,73.69999997,14.5,0
43976.94097,73.40000003,14.5,0
43976.94444,73.10000001,14.6,0
43976.94792,74,14.5,0
43976.95139,73.70000011,14.59999998,0
43976.95486,75.29999979,14.30000004,0
43976.95833,75.39999999,14.3,0
43976.96181,76.19999997,14.10000001,0
43976.96528,76.2,14.1,0
43976.96875,76.20000002,14.09999997,0
43976.97222,76.39999998,13.80000003,0
43976.97569,77.69999996,13.60000001,0
43976.97917,77.6,13.8,0
43976.98264,77.40000001,13.8,0
43976.98611,77.49999999,13.8,0
43976.98958,77.59999999,13.8,0
43976.99306,77.99999999,13.7,0
43976.99653,78.5,13.6,0
43977,78.50000001,13.59999999,0
43977.00347,78.59999999,13.50000001,0
43977.00694,78.7,13.6,0
43977.01042,79.4,13.3,0
43977.01389,79.90000001,13.5,0
43977.01736,80.09999997,13.5,0
43977.02083,80.39999998,13.30000001,0
43977.02431,80.79999999,13.2,0
43977.02778,81.10000002,13.1,0
43977.03125,81.80000004,13.1,0
43977.03472,82.19999996,13.1,0
43977.03819,82.79999998,12.90000001,0
43977.04167,82.9,13,0
43977.04514,83.00000005,12.69999996,0
43977.04861,83.69999991,12.10000008,0
43977.05208,85.99999985,12.00000001,0
43977.05556,86.69999998,12,0
43977.05903,86.80000003,11.9,0
43977.0625,87.8000001,11.80000003,0
43977.06597,88.7999999,12.09999997,0
43977.06944,88.40000001,12,0
43977.07292,88.3,11.8,0
43977.07639,88.80000003,11.79999999,0
43977.07986,89.29999993,11.70000001,0
43977.08333,89.79999997,11.60000001,0
43977.08681,89.8,11.6,0
43977.09028,90.30000004,11.4,0
43977.09375,91.6,11.4,0
43977.09722,91.6,11.4,0
43977.10069,91.99999999,11.5,0
43977.10417,92.3,11.5,0
43977.10764,92.29999997,11.6,0
43977.11111,91.80000007,11.6,0
43977.11458,91.30000003,11.6,0
43977.11806,91.4,11.7,0
43977.12153,91.00000002,11.4,0
43977.125,91.70000002,11.39999999,0
43977.12847,91.89999998,11.30000001,0
43977.13194,92.19999999,11.2,0
43977.13542,92.4,11.1,0
43977.13889,91.99999998,11.39999999,0
43977.14236,91.70000004,11.20000003,0
43977.14583,91.89999999,11.10000001,0
43977.14931,92.89999997,11.2,0
43977.15278,93.39999996,11,0
43977.15625,92.30000001,11.1,0
43977.15972,92.39999999,11.1,0
43977.16319,92.69999999,11.1,0
43977.16667,92.7,11.4,0
43977.17014,92.19999995,11.30000001,0
43977.17361,91.40000011,11.39999999,0
43977.17708,91.49999999,11.4,0
43977.18056,91.20000001,11.4,0
43977.18403,91.19999999,11.5,0
43977.1875,90.90000008,11.40000002,0
43977.19097,91.69999992,11.59999998,0
43977.19444,91.50000001,11.40000001,0
43977.19792,92.2,11.5,0
43977.20139,91.89999998,11.49999997,0
43977.20486,91.60000004,11.10000005,0
43977.20833,91.6,11.19999999,0
43977.21181,92.29999998,11.39999999,0
43977.21528,92.49999999,11.39999999,0
43977.21875,92.2,11.20000001,0
43977.22222,92.2,11.29999999,0
43977.22569,92.00000001,11.3,0
43977.22917,92.2,11.4,0
43977.23264,92.20000007,10.89999997,0
43977.23611,93.19999987,10.50000005,0
43977.23958,93.29999999,10.79999998,0
43977.24306,93.4,11.09999999,0
43977.24653,93.19999999,11,0
43977.25,93.00000003,10.90000002,0
43977.25347,93.29999997,11.09999998,0
43977.25694,92.50000003,11.49999999,0
43977.26042,92,11.7,0
43977.26389,91.69999999,11.7,0
43977.26736,91.60000001,11.7,0
43977.27083,90.40000008,11.79999999,0
43977.27431,89.80000002,11.99999999,0
43977.27778,89.19999995,12.00000001,0
43977.28125,87.59999997,12.20000001,0
43977.28472,87.30000003,12.29999999,0
43977.28819,86.00000004,12.3,0
43977.29167,85.4,12.5,0.5
43977.29514,84.69999999,12.49999999,1
43977.29861,84.60000001,12.40000001,1
43977.30208,84.30000002,12.49999999,1
43977.30556,84.3,12.5,1
43977.30903,84.29999999,12.60000001,1.5
43977.3125,83.99999998,12.79999999,1.5
43977.31597,83.80000002,12.70000001,1.5
43977.31944,83.40000001,12.7,1.5
43977.32292,83.4,12.9,1.5
43977.32639,83.09999995,13.10000002,1.5
43977.32986,82.40000009,13.39999996,1.5
43977.33333,82.00000003,13.49999999,1.5
43977.33681,80.40000005,13.79999999,1.5
43977.34028,78.29999998,13.90000001,1.5
43977.34375,77.69999983,14.10000001,1.5
43977.34722,76.00000017,14.19999999,1.5
43977.35069,74.00000007,14.59999999,1.5
43977.35417,74.1,14.7,1.5
43977.35764,74.09999995,14.80000001,1.5
43977.36111,73.30000011,14.99999997,1.5
43977.36458,74.09999995,15,1.5
43977.36806,73.40000002,15.19999999,1.5
43977.37153,73.19999999,15.10000002,1.499999997
43977.375,72.79999987,15.70000002,1.4
43977.37847,71.50000013,15.89999998,1.4
43977.38194,70.80000002,16.19999999,1.4
43977.38542,70.5,16.1,1.4
43977.38889,70.09999999,16.39999999,1.4
43977.39236,69.90000003,16.20000003,1.4
43977.39583,68.20000011,16.39999999,1.4
43977.39931,68.3,16.89999998,1.000000013
43977.40278,67.49999994,16.7,0.7
43977.40625,65.69999998,16.80000005,0.69999997
43977.40972,65.50000002,17.29999995,0.40000003
43977.41319,64.00000005,17.69999999,0.10000001
43977.41667,64.4,17.4,0.5
43977.42014,63.49999987,17.60000004,0.799999987
43977.42361,61.50000027,18.19999992,0.600000027
43977.42708,59.30000015,17.70000003,1.099999966
43977.43056,58.40000003,17.7,1.599999983
43977.43403,58.40000002,18.1,2.1
43977.4375,58.99999982,18.10000003,2.09999998
43977.44097,57.20000018,18.39999997,1.90000002
43977.44444,60.49999989,17.70000002,1.9
43977.44792,57.8,18.8,1.9
43977.45139,53.80000027,19.69999993,1.799999973
43977.45486,57.89999945,18.60000015,1.400000054
43977.45833,57.30000004,18.69999999,1.000000027
43977.46181,55.80000005,18.8,0.900000003
43977.46528,50.3,18.50000003,2.4
43977.46875,50.39999998,19.49999996,2.4
43977.47222,50.20000002,19.10000004,2.4
43977.47569,47.80000008,20.59999995,2.4
43977.47917,49.2,19.5,2.4
43977.48264,46.10000021,20.39999995,2.4
43977.48611,49.19999958,19.70000009,2.4
43977.48958,48.60000004,19.89999999,1.900000034
43977.49306,46.60000007,20.49999998,1.400000017
43977.49653,50.10000005,19.70000002,0.999999987
43977.5,51.49999997,20.29999997,0.60000005
43977.50347,51.20000003,20.00000003,1.09999995
43977.50694,51.69999998,19.9,1.1
43977.51042,50.3,20.4,1.1
43977.51389,50.99999981,20.50000008,0.999999966
43977.51736,48.10000039,21.69999984,0.500000067
43977.52083,50.89999981,20.50000008,0.400000007
43977.52431,52.59999994,20.30000001,1.799999953
43977.52778,52.39999981,20.00000007,2.9
43977.53125,46.70000004,21.99999996,2.9
43977.53472,47.09999996,21.60000004,2.9
43977.53819,47.2,21.5,1.900000034
43977.54167,48.2,21.4,1.9
43977.54514,48.60000001,20.99999999,2.1
43977.54861,48.69999999,20.90000001,2.1
43977.55208,45.40000022,21.59999995,2.599999966
43977.55556,45.69999999,21.79999999,2.6
43977.55903,48.09999987,21.10000003,2.6
43977.5625,44.09999991,21.99999998,2.6
43977.56597,43.20000009,21.80000002,2.6
43977.56944,43.2,22.99999996,1.800000027
43977.57292,44,21.9,1.5
43977.57639,44.79999997,21.90000001,1.700000107
43977.57986,44.30000007,22.09999997,3.299999785
43977.58333,42.90000009,21.90000001,3.3
43977.58681,42.20000002,22.39999998,2.800000017
43977.59028,42.70000007,22.50000002,1.7
43977.59375,44.8000002,22.9999999,1.700000141
43977.59722,46.7999998,22.0000001,3.099999859
43977.60069,44.10000009,22,3.1
43977.60417,45.4,21.8,3.1
43977.60764,44.09999991,21.90000002,3.1
43977.61111,42.80000017,22.19999996,3.1
43977.61458,41.00000012,22.39999999,3.1
43977.61806,41.39999999,22.20000001,3.1
43977.62153,40.59999996,21.90000003,3.1
43977.625,39.30000016,22.69999994,3.1
43977.62847,40.89999984,22.10000006,3.1
43977.63194,41.49999998,21.40000002,3.1
43977.63542,39.6,22.1,3.1
43977.63889,39.00000004,22.30000003,3.1
43977.64236,39.59999992,22.79999993,3.1
43977.64583,40.69999993,21.80000007,3.1
43977.64931,39.00000006,22.89999996,3.1
43977.65278,38.9,22.5,3.1
43977.65625,38.99999995,22.59999998,3.1
43977.65972,38.50000005,22.40000002,3.1
43977.66319,40.89999992,21.80000002,3.599999983
43977.66667,38.9,22.8,3.6
43977.67014,38.7,22.89999998,3.6
43977.67361,38.7,22.60000004,3.6
43977.67708,40.1999999,21.90000005,3.799999987
43977.68056,40.1,21.60000001,4.799999966
43977.68403,42.60000004,21.89999999,4.8
43977.6875,43.69999992,21.70000002,4.8
43977.69097,42.90000008,21.89999998,4.8
43977.69444,43.69999997,22.09999999,4.8
43977.69792,43.7,22.7,4.3
43977.70139,43.30000005,21.80000001,3.8
43977.70486,44.09999989,21.89999999,3.8
43977.70833,42.80000009,21.80000001,3.8
43977.71181,42.7,21.60000001,3.8
43977.71528,44.59999986,21.50000002,3.8
43977.71875,40.40000064,21.99999991,3.8
43977.72222,46.79999936,21.10000009,3.8
43977.72569,45.50000004,21.89999997,3.8
43977.72917,44.9,21.2,4.3
43977.73264,46.30000006,21.49999999,4.3
43977.73611,47.19999988,21.40000001,4.3
43977.73958,45.20000013,20.90000003,3.800000034
43977.74306,46.19999997,20.8,3.8
43977.74653,49.89999994,20.30000004,3.8
43977.75,48.19999972,21.59999991,3.8
43977.75347,45.40000028,20.70000009,3.8
43977.75694,45.79999999,20.50000001,3.8
43977.76042,48.2,20.5,3.8
43977.76389,48.09999989,20.89999995,4.3
43977.76736,46.40000023,20.20000009,4.3
43977.77083,48.79999984,20.10000001,4.3
43977.77431,49.29999998,20.29999999,4.3
43977.77778,49.19999999,19.60000001,3.8
43977.78125,48.90000028,19.89999997,3.8
43977.78472,51.69999972,19.60000003,3.8
43977.78819,50.50000004,18.90000002,3.8
43977.79167,49.6,18.7,3.8
43977.79514,51.59999981,18.50000001,4.3
43977.79861,48.80000038,18.59999999,4.3
